x,y,t
7.650492590312458,-7.660012770020454,86.35053420686025
7.638968545742538,-7.660583809449514,86.38654125929502
7.605618381447146,-7.653879430437123,86.5021625223429
7.579990030577287,-7.649749114217825,86.57179974094898
7.560849346656086,-7.647782120735465,86.6329379477908
7.521579509515911,-7.639096944079133,86.7794592091341
7.511266551695089,-7.640091120792122,86.82176322754168
7.498764231879219,-7.640476457156669,86.86769676932725
7.473645135600032,-7.6345456851017985,86.97515283547797
7.450443140083733,-7.629563107371646,87.04530571686905
7.434855618137442,-7.628400776300496,87.11403865196819
7.402637818896808,-7.618759106304584,87.24629281754844
7.39253694531549,-7.620841975392937,87.2795843581509
7.367638754247052,-7.60925475317245,87.36695040889656
7.355397470882226,-7.610249401555907,87.4015448744384
7.341868551072144,-7.610031182159928,87.4391569964297
7.328651603606195,-7.610260854436816,87.47351159810486
7.315490208414969,-7.605568107903114,87.51447386087591
7.301949194459498,-7.599296427220661,87.55928444394378
7.288192383069193,-7.599192505381803,87.60508992322859
7.264261399660091,-7.588765108857724,87.6986203858613
7.254151728536629,-7.590898116511712,87.74335015990142
7.217563299712319,-7.579148384524033,87.92679445744254
7.17762332752468,-7.56621957998244,88.020849867822
7.144240628221846,-7.55202819606262,88.20256236299592
7.129567829933263,-7.550143249315697,88.26430912454795
7.116243178850327,-7.546503994077553,88.31890044439636
7.1030643440444425,-7.539075613771052,88.38133742769266
7.089816760774029,-7.539872875233327,88.43257407032507
7.076362511764925,-7.528737364956265,88.49665908188486
7.064491034096507,-7.531335825059892,88.5453190935082
7.040149757827527,-7.520046989029475,88.64359614747974
7.024001092870778,-7.517305139274041,88.69429534908414
7.004599150399551,-7.509936384756471,88.75398100645413
6.97121637926203,-7.500527808359012,88.84358575545156
6.948345377045191,-7.489701881637216,88.90219154110761
6.916507930837662,-7.4851035829742205,88.97196835857052
6.880468483458509,-7.470162352544071,89.05034578613675
6.860733679441614,-7.466187915221495,89.08783527969537
6.787524359160598,-7.443082483792064,89.22399061681051
6.75191182110615,-7.431031186534197,89.29973657817497
6.712464888335189,-7.417743799790956,89.35684417779377
6.678422154479149,-7.404569011816639,89.47227112693811
6.652378551969138,-7.39107562819886,89.59770608716163
6.624309862554279,-7.376278744964402,89.67740750734167
6.589617703584077,-7.354838518605443,89.88132186812139
6.55437605622504,-7.332830270853988,89.92582846802927
6.526742582999896,-7.318434190759826,89.96625173547991
6.50111205318448,-7.306040880164656,90.00175136296862
6.465005000708976,-7.283170954659782,90.05760085124805
6.436592666366467,-7.267995768369629,90.09798601579864
6.394826200914354,-7.239466472616596,90.16288969496208
6.364630729936254,-7.222508059119228,90.20541997587011
6.326502388203339,-7.197616696052364,90.25980202046428
6.287060208740305,-7.171415619000782,90.31194369000293
6.247065363123648,-7.144639711446589,90.35999636442605
6.207151425066614,-7.117944073902373,90.40069131422985
6.151475007453476,-7.076220072004908,90.50292386387632
6.121356196950684,-7.051814997471234,90.55735489793975
6.109411210351693,-7.039428748215014,90.58394806656675
6.096273318823188,-7.026256961502082,90.61153591880688
6.082980574736746,-7.01298320313993,90.63702042604805
6.069750994752683,-6.999751038844016,90.65813206496087
6.056514221949994,-6.986514137986524,90.67458113875765
6.043276783869606,-6.9732767992763005,90.69113068768385
6.030039680996884,-6.960039680911114,90.70779410470358
6.016802571134294,-6.946802552313934,90.7245803127137
6.003565171986443,-6.933565278657957,90.74149431399579
5.990328383114333,-6.920328310415421,90.75853821628874
5.977097573481087,-6.90709433175317,90.77570988002752
